benchmark,time_s,depth_m,theta_EFV,theta_reference,psi_EFV_m,psi_reference_m,reference_source
Miller,194400.0,4.275,0.2718250294362805,0.2718251129759885,-0.7044738535046726,-0.7044731843468617,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,4.325,0.2779377446933317,0.2779378690034988,-0.6574034347902483,-0.657402514530381,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,4.375,0.2844242244040706,0.2844243910396072,-0.6112714753406717,-0.6112703367334901,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,4.425,0.2913341191720908,0.291334322431628,-0.5659443138867125,-0.5659430337375442,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,4.4750000000000005,0.2987488771201084,0.2987491046429119,-0.5211509308779882,-0.521149612271763,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,4.525,0.3067831057198051,0.3067833409734553,-0.4765361261223035,-0.4765348740841292,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,4.575,0.3155800027835033,0.3155802285158489,-0.4317314563886762,-0.4317303557200454,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,4.625,0.3253012869468061,0.3253014884867486,-0.3864229090095974,-0.3864220106409126,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,4.675,0.3361116549563647,0.3361118224679114,-0.3403982313175454,-0.3403975495483444,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,4.7250000000000005,0.3481555709166705,0.348155700191808,-0.2935648170646747,-0.2935643360865365,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,4.775,0.3615192151139229,0.3615193070277109,-0.2459388953546146,-0.2459385808253487,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,4.825,0.3761612941115555,0.3761613532472557,-0.197615091047382,-0.1976149020110492,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,4.875,0.3917811705988134,0.3917812036624799,-0.1487290109986857,-0.1487289088544816,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,4.925000000000001,0.4075683453117106,0.4075683598270119,-0.0994236475221254,-0.0994236008637107,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
Miller,194400.0,4.9750000000000005,0.4217239022365221,0.4217239057612948,-0.0498248400656662,-0.0498248258385672,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Miller, Williams, Kelley and Tocci (1998), https://doi.org/10.1029/98WR01673."
