benchmark,figure_number,field,time_s,series,depth_m,value,reference_source
Hills,11,theta,432000.0,EFV,0.865,0.0289132261178498,
Hills,11,theta,432000.0,EFV,0.875,0.0289132261178498,
Hills,11,theta,432000.0,EFV,0.885,0.0289132261178498,
Hills,11,theta,432000.0,EFV,0.895,0.0289132261178498,
Hills,11,theta,432000.0,EFV,0.905,0.0289132261178498,
Hills,11,theta,432000.0,EFV,0.915,0.0289132261178498,
Hills,11,theta,432000.0,EFV,0.925,0.0289132261178498,
Hills,11,theta,432000.0,EFV,0.935,0.0289132261178498,
Hills,11,theta,432000.0,EFV,0.945,0.0289132261178498,
Hills,11,theta,432000.0,EFV,0.955,0.0289132261178498,
Hills,11,theta,432000.0,EFV,0.965,0.0289132261178498,
Hills,11,theta,432000.0,EFV,0.975,0.0289132261178498,
Hills,11,theta,432000.0,EFV,0.985,0.0289132261178498,
Hills,11,theta,432000.0,EFV,0.995,0.0289132261178498,
Hills,11,theta,432000.0,Reference,0.005,0.1567198602275803,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,11,theta,432000.0,Reference,0.015,0.1574828365874588,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,11,theta,432000.0,Reference,0.025,0.1582858231051179,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,11,theta,432000.0,Reference,0.035,0.1591303610704765,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,11,theta,432000.0,Reference,0.045,0.1600180041440493,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,11,theta,432000.0,Reference,0.055,0.1609503153018253,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,11,theta,432000.0,Reference,0.065,0.1619288637505248,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,11,theta,432000.0,Reference,0.075,0.1629552218433815,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,11,theta,432000.0,Reference,0.085,0.1640309620257414,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,11,theta,432000.0,Reference,0.095,0.165157653837876,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,11,theta,432000.0,Reference,0.105,0.1663368609994363,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,11,theta,432000.0,Reference,0.115,0.1675701385959057,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,11,theta,432000.0,Reference,0.125,0.1688590303822661,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,11,theta,432000.0,Reference,0.135,0.17020506621292,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,11,theta,432000.0,Reference,0.145,0.1716097595997908,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,11,theta,432000.0,Reference,0.155,0.1730746053925621,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,11,theta,432000.0,Reference,0.165,0.1746010775663306,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,11,theta,432000.0,Reference,0.175,0.176190627092693,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,11,theta,432000.0,Reference,0.185,0.1778446798605978,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,11,theta,432000.0,Reference,0.195,0.1795646346033326,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,11,theta,432000.0,Reference,0.205,0.4280874580103644,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,11,theta,432000.0,Reference,0.215,0.4273080388129667,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,11,theta,432000.0,Reference,0.225,0.4264942895809988,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,11,theta,432000.0,Reference,0.235,0.4256441710180417,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,11,theta,432000.0,Reference,0.245,0.4247554743005898,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,11,theta,432000.0,Reference,0.255,0.423825801728514,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,11,theta,432000.0,Reference,0.265,0.4228525444886192,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,11,theta,432000.0,Reference,0.275,0.4218328569938053,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,11,theta,432000.0,Reference,0.285,0.4207636271394577,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,11,theta,432000.0,Reference,0.295,0.4196414416656344,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,11,theta,432000.0,Reference,0.305,0.4184625456184341,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,11,theta,432000.0,Reference,0.315,0.4172227946530774,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,11,theta,432000.0,Reference,0.325,0.4159175985961593,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
Hills,11,theta,432000.0,Reference,0.335,0.4145418542595498,"Authors' implicit Picard calculation generated from the benchmark configuration adapted from Hills, Porro, Hudson and Wierenga (1989), https://doi.org/10.1029/WR025i006p01259."
